X, Y,,,,,,,,,,,,
-3.89,-0.86,,,,,,,,,,,
-2.62,1.09,,,,,,,,,,,
2.61,1.36,,,,,,,,,,,
1.97,-0.02,,,,,,,,,,,
-2.50,3.82,,,,,,,,,,,
-0.36,-1.96,,,,,,,,,,,
-1.49,-0.97,,,,,,,,,,,
0.47,0.16,,,,,,,,,,,
4.20,0.05,,,,,,,,,,,
-1.75,-0.45,,,,,,,,,,,
3.90,-0.96,,,,,,,,,,,
-0.93,1.65,,,,,,,,,,,
-1.30,-0.12,,,,,,,,,,,
1.22,-1.61,,,,,,,,,,,
1.42,3.43,,,,,,,,,,,
0.56,1.82,,,,,,,,,,,
-2.93,2.98,,,,,,,,,,,
-1.38,-0.05,,,,,,,,,,,
-1.74,3.83,,,,,,,,,,,
-1.03,1.84,,,,,,,,,,,
-1.56,-3.62,,,,,,,,,,,
0.85,-2.53,,,,,,,,,,,
2.02,1.17,,,,,,,,,,,
-0.50,-0.23,,,,,,,,,,,
1.11,-0.29,,,,,,,,,,,
1.52,2.15,,,,,,,,,,,
0.27,3.40,,,,,,,,,,,
-0.55,0.78,,,,,,,,,,,
-1.09,0.25,,,,,,,,,,,
-2.33,4.50,,,,,,,,,,,
-0.55,-0.02,,,,,,,,,,,
0.32,-0.90,,,,,,,,,,,
-0.37,-1.19,,,,,,,,,,,
0.44,-1.47,,,,,,,,,,,
0.09,0.16,,,,,,,,,,,
1.34,-1.72,,,,,,,,,,,
-1.26,-3.72,,,,,,,,,,,
-0.24,-2.57,,,,,,,,,,,
0.48,0.87,,,,,,,,,,,
-0.75,2.18,,,,,,,,,,,
0.56,2.41,,,,,,,,,,,
-3.55,4.63,,,,,,,,,,,
0.92,-2.17,,,,,,,,,,,
0.92,2.73,,,,,,,,,,,
-0.00,0.16,,,,,,,,,,,
-0.71,-0.94,,,,,,,,,,,
-0.87,-0.85,,,,,,,,,,,
-3.41,1.78,,,,,,,,,,,
2.19,1.30,,,,,,,,,,,
1.27,-3.61,,,,,,,,,,,
-2.17,2.05,,,,,,,,,,,
-2.95,1.65,,,,,,,,,,,
-0.12,4.56,,,,,,,,,,,
-0.42,4.45,,,,,,,,,,,
-0.25,5.26,,,,,,,,,,,
-0.42,5.80,,,,,,,,,,,
0.24,5.15,,,,,,,,,,,
0.14,5.81,,,,,,,,,,,
0.24,5.06,,,,,,,,,,,
0.58,5.60,,,,,,,,,,,
0.38,5.55,,,,,,,,,,,
-0.25,6.57,,,,,,,,,,,
0.37,6.02,,,,,,,,,,,
0.47,6.37,,,,,,,,,,,
-0.06,5.93,,,,,,,,,,,
1.31,5.89,,,,,,,,,,,
-0.15,6.51,,,,,,,,,,,
1.21,6.01,,,,,,,,,,,
0.92,5.84,,,,,,,,,,,
0.95,6.48,,,,,,,,,,,
1.52,7.53,,,,,,,,,,,
1.11,6.63,,,,,,,,,,,
1.22,7.03,,,,,,,,,,,
0.96,6.72,,,,,,,,,,,
2.03,6.09,,,,,,,,,,,
2.03,7.20,,,,,,,,,,,
1.94,8.14,,,,,,,,,,,
1.93,7.21,,,,,,,,,,,
2.10,6.89,,,,,,,,,,,
2.15,7.05,,,,,,,,,,,
2.06,7.81,,,,,,,,,,,
2.25,7.50,,,,,,,,,,,
1.65,8.28,,,,,,,,,,,
2.08,7.73,,,,,,,,,,,
2.41,6.90,,,,,,,,,,,
1.84,7.79,,,,,,,,,,,
2.27,8.44,,,,,,,,,,,
2.24,8.67,,,,,,,,,,,
3.02,8.87,,,,,,,,,,,
2.70,8.79,,,,,,,,,,,
3.08,8.89,,,,,,,,,,,
2.91,9.36,,,,,,,,,,,
3.17,9.24,,,,,,,,,,,
2.69,8.62,,,,,,,,,,,
2.86,8.35,,,,,,,,,,,
2.55,8.51,,,,,,,,,,,
3.13,9.05,,,,,,,,,,,
4.54,9.35,,,,,,,,,,,
3.12,8.68,,,,,,,,,,,
3.11,9.60,,,,,,,,,,,
3.63,8.53,,,,,,,,,,,
2.48,8.71,,,,,,,,,,,
3.90,8.79,,,,,,,,,,,
2.98,8.69,,,,,,,,,,,
3.75,9.49,,,,,,,,,,,
3.67,9.00,,,,,,,,,,,
3.57,10.06,,,,,,,,,,,
3.31,9.16,,,,,,,,,,,
3.94,10.13,,,,,,,,,,,
4.36,8.01,,,,,,,,,,,
4.21,9.43,,,,,,,,,,,
4.63,9.42,,,,,,,,,,,
3.31,10.27,,,,,,,,,,,
4.08,9.46,,,,,,,,,,,
3.46,10.24,,,,,,,,,,,
4.26,10.31,,,,,,,,,,,
4.54,9.07,,,,,,,,,,,
3.95,8.80,,,,,,,,,,,
5.04,9.84,,,,,,,,,,,
4.23,9.01,,,,,,,,,,,
4.85,9.35,,,,,,,,,,,
4.43,9.15,,,,,,,,,,,
4.29,9.50,,,,,,,,,,,
4.36,9.75,,,,,,,,,,,
4.07,9.81,,,,,,,,,,,
5.63,9.52,,,,,,,,,,,
3.71,8.98,,,,,,,,,,,
4.36,9.02,,,,,,,,,,,
4.07,9.59,,,,,,,,,,,
4.46,8.34,,,,,,,,,,,
3.80,8.84,,,,,,,,,,,
5.57,8.64,,,,,,,,,,,
5.35,9.24,,,,,,,,,,,
4.88,9.63,,,,,,,,,,,
4.82,10.56,,,,,,,,,,,
4.87,9.36,,,,,,,,,,,
5.46,8.81,,,,,,,,,,,
4.66,9.09,,,,,,,,,,,
5.94,9.52,,,,,,,,,,,
5.76,9.78,,,,,,,,,,,
5.70,9.01,,,,,,,,,,,
6.26,9.21,,,,,,,,,,,
6.17,9.78,,,,,,,,,,,
5.89,9.26,,,,,,,,,,,
6.15,9.16,,,,,,,,,,,
6.13,8.92,,,,,,,,,,,
5.95,8.85,,,,,,,,,,,
6.89,9.54,,,,,,,,,,,
7.00,8.70,,,,,,,,,,,
6.50,8.90,,,,,,,,,,,
6.02,8.36,,,,,,,,,,,
6.01,9.13,,,,,,,,,,,
6.79,8.91,,,,,,,,,,,
6.60,8.95,,,,,,,,,,,
6.39,8.67,,,,,,,,,,,
6.93,8.26,,,,,,,,,,,
6.34,8.53,,,,,,,,,,,
7.17,7.87,,,,,,,,,,,
6.27,8.29,,,,,,,,,,,
5.91,9.55,,,,,,,,,,,
7.10,9.17,,,,,,,,,,,
6.78,8.70,,,,,,,,,,,
8.10,8.42,,,,,,,,,,,
8.09,8.54,,,,,,,,,,,
7.16,8.26,,,,,,,,,,,
7.05,8.45,,,,,,,,,,,
7.49,8.52,,,,,,,,,,,
7.51,7.33,,,,,,,,,,,
8.43,7.67,,,,,,,,,,,
7.63,7.67,,,,,,,,,,,
8.47,7.32,,,,,,,,,,,
8.55,7.02,,,,,,,,,,,
9.26,8.07,,,,,,,,,,,
7.88,7.68,,,,,,,,,,,
7.90,6.80,,,,,,,,,,,
9.04,6.64,,,,,,,,,,,
7.90,7.29,,,,,,,,,,,
7.43,6.64,,,,,,,,,,,
8.44,6.29,,,,,,,,,,,
8.72,6.67,,,,,,,,,,,
8.35,6.27,,,,,,,,,,,
8.42,7.02,,,,,,,,,,,
7.99,7.64,,,,,,,,,,,
9.59,5.53,,,,,,,,,,,
8.90,6.70,,,,,,,,,,,
8.59,6.38,,,,,,,,,,,
9.13,5.64,,,,,,,,,,,
9.42,6.43,,,,,,,,,,,
8.54,5.39,,,,,,,,,,,
9.25,4.78,,,,,,,,,,,
8.96,5.04,,,,,,,,,,,
10.09,5.77,,,,,,,,,,,
9.41,5.57,,,,,,,,,,,
8.84,5.74,,,,,,,,,,,
9.41,5.36,,,,,,,,,,,
9.76,5.62,,,,,,,,,,,
10.65,3.86,,,,,,,,,,,
9.69,4.58,,,,,,,,,,,
10.02,4.41,,,,,,,,,,,
10.40,4.43,,,,,,,,,,,
10.12,4.86,,,,,,,,,,,
9.50,3.85,,,,,,,,,,,
